ServiceStationNo,ObservationNo,PriceDate,PriceTime
140,19618,2023-02-26,21:48
603,19619,2023-02-26,21:49
569,19620,2023-02-26,21:56
282,19621,2023-02-26,21:56
428,19622,2023-02-26,21:59
1268,19623,2023-02-26,22:06
542,19624,2023-02-26,22:07
1150,19625,2023-02-26,22:07
1151,19626,2023-02-26,22:08
519,19627,2023-02-26,22:12
340,19628,2023-02-26,22:17
1272,19629,2023-02-26,22:18
548,19630,2023-02-26,22:19
553,19631,2023-02-26,22:26
575,19632,2023-02-26,22:51
30,19633,2023-02-26,22:55
583,19634,2023-02-26,22:55
1,19635,2023-02-26,23:04
847,19636,2023-02-26,23:04
2,19637,2023-02-26,23:06
106,19638,2023-02-26,23:28
1439,19639,2023-02-27,01:06
135,19640,2023-02-27,01:13
31,19641,2023-02-27,01:19
606,19642,2023-02-27,02:38
1518,19643,2023-02-27,03:02
1723,19644,2023-02-27,04:14
7,19645,2023-02-27,04:34
803,19646,2023-02-27,04:41
1200,19647,2023-02-27,04:57
11,19648,2023-02-27,04:58
9,19649,2023-02-27,04:58
357,19650,2023-02-27,04:58
1163,19651,2023-02-27,05:01
596,19652,2023-02-27,05:01
13,19653,2023-02-27,05:02
15,19654,2023-02-27,05:05
12,19655,2023-02-27,05:07
396,19656,2023-02-27,05:11
14,19657,2023-02-27,05:21
1481,19658,2023-02-27,05:22
21,19659,2023-02-27,05:22
21,19660,2023-02-27,05:23
886,19661,2023-02-27,05:29
1439,19662,2023-02-27,05:42
875,19663,2023-02-27,05:52
30,19664,2023-02-27,05:57
860,19665,2023-02-27,05:59
27,19666,2023-02-27,05:59
127,19667,2023-02-27,06:04
1324,19668,2023-02-27,06:11
646,19669,2023-02-27,06:12
441,19670,2023-02-27,06:13
326,19671,2023-02-27,06:15
1203,19672,2023-02-27,06:26
628,19673,2023-02-27,06:27
1738,19674,2023-02-27,06:28
995,19675,2023-02-27,06:28
2098,19676,2023-02-27,06:30
574,19677,2023-02-27,06:30
995,19678,2023-02-27,06:34
897,19679,2023-02-27,06:45
172,19680,2023-02-27,06:45
1098,19681,2023-02-27,06:45
284,19682,2023-02-27,06:45
338,19683,2023-02-27,06:45
50,19684,2023-02-27,06:45
898,19685,2023-02-27,06:46
1432,19686,2023-02-27,06:46
1981,19687,2023-02-27,06:50
555,19688,2023-02-27,06:55
1437,19689,2023-02-27,07:00
62,19690,2023-02-27,07:00
151,19691,2023-02-27,07:00
1510,19692,2023-02-27,07:01
883,19693,2023-02-27,07:01
1510,19694,2023-02-27,07:02
107,19695,2023-02-27,07:03
612,19696,2023-02-27,07:03
100,19697,2023-02-27,07:04
1043,19698,2023-02-27,07:06
1459,19699,2023-02-27,07:06
200,19700,2023-02-27,07:06
640,19701,2023-02-27,07:06
1639,19702,2023-02-27,07:06
220,19703,2023-02-27,07:10
696,19704,2023-02-27,07:11
692,19705,2023-02-27,07:11
483,19706,2023-02-27,07:12
695,19707,2023-02-27,07:12
905,19708,2023-02-27,07:12
908,19709,2023-02-27,07:12
483,19710,2023-02-27,07:14
483,19711,2023-02-27,07:14
81,19712,2023-02-27,07:15
1883,19713,2023-02-27,07:15
610,19714,2023-02-27,07:15
1320,19715,2023-02-27,07:15
305,19716,2023-02-27,07:18
1043,19717,2023-02-27,07:18
1903,19718,2023-02-27,07:18
2162,19719,2023-02-27,07:19
94,19720,2023-02-27,07:20
94,19721,2023-02-27,07:20
49,19722,2023-02-27,07:20
894,19723,2023-02-27,07:20
830,19724,2023-02-27,07:20
894,19725,2023-02-27,07:22
894,19726,2023-02-27,07:22
830,19727,2023-02-27,07:22
2163,19728,2023-02-27,07:22
102,19729,2023-02-27,07:23
507,19730,2023-02-27,07:24
98,19731,2023-02-27,07:28
98,19732,2023-02-27,07:28
726,19733,2023-02-27,07:28
44,19734,2023-02-27,07:34
214,19735,2023-02-27,07:36
214,19736,2023-02-27,07:36
216,19737,2023-02-27,07:36
1177,19738,2023-02-27,07:37
1939,19739,2023-02-27,07:39
216,19740,2023-02-27,07:40
1230,19741,2023-02-27,07:42
1038,19742,2023-02-27,07:43
454,19743,2023-02-27,07:43
919,19744,2023-02-27,07:45
973,19745,2023-02-27,07:45
518,19746,2023-02-27,07:45
1221,19747,2023-02-27,07:45
208,19748,2023-02-27,07:45
254,19749,2023-02-27,07:45
1607,19750,2023-02-27,07:45
703,19751,2023-02-27,07:45
1272,19752,2023-02-27,07:46
846,19753,2023-02-27,07:46
1268,19754,2023-02-27,07:47
164,19755,2023-02-27,07:50
646,19756,2023-02-27,07:52
1742,19757,2023-02-27,07:52
1444,19758,2023-02-27,07:52
1594,19759,2023-02-27,07:56
505,19760,2023-02-27,07:58
1720,19761,2023-02-27,07:59
893,19762,2023-02-27,08:00
632,19763,2023-02-27,08:01
383,19764,2023-02-27,08:04
2164,19765,2023-02-27,08:09
2165,19766,2023-02-27,08:09
2044,19767,2023-02-27,08:10
1242,19768,2023-02-27,08:13
1850,19769,2023-02-27,08:13
2166,19770,2023-02-27,08:15
333,19771,2023-02-27,08:15
464,19772,2023-02-27,08:16
1043,19773,2023-02-27,08:16
1611,19774,2023-02-27,08:16
1021,19775,2023-02-27,08:16
49,19776,2023-02-27,08:18
49,19777,2023-02-27,08:18
2012,19778,2023-02-27,08:22
2148,19779,2023-02-27,08:25
121,19780,2023-02-27,08:25
1216,19781,2023-02-27,08:27
148,19782,2023-02-27,08:29
1863,19783,2023-02-27,08:29
795,19784,2023-02-27,08:30
754,19785,2023-02-27,08:34
742,19786,2023-02-27,08:34
359,19787,2023-02-27,08:36
72,19788,2023-02-27,08:36
202,19789,2023-02-27,08:36
199,19790,2023-02-27,08:36
358,19791,2023-02-27,08:43
1428,19792,2023-02-27,08:43
337,19793,2023-02-27,08:45
256,19794,2023-02-27,08:45
254,19795,2023-02-27,08:45
867,19796,2023-02-27,08:46
117,19797,2023-02-27,08:48
1228,19798,2023-02-27,08:48
1279,19799,2023-02-27,08:50
436,19800,2023-02-27,08:50
1678,19801,2023-02-27,08:50
1459,19802,2023-02-27,08:50
1103,19803,2023-02-27,08:50
1386,19804,2023-02-27,08:50
858,19805,2023-02-27,08:50
1183,19806,2023-02-27,08:50
200,19807,2023-02-27,08:50
1614,19808,2023-02-27,08:50
494,19809,2023-02-27,08:50
393,19810,2023-02-27,08:50
1605,19811,2023-02-27,08:50
1138,19812,2023-02-27,08:50
926,19813,2023-02-27,08:52
583,19814,2023-02-27,08:53
583,19815,2023-02-27,08:54
1408,19816,2023-02-27,08:56
942,19817,2023-02-27,08:56
829,19818,2023-02-27,08:59
1871,19819,2023-02-27,09:00
1421,19820,2023-02-27,09:00
1586,19821,2023-02-27,09:03
1586,19822,2023-02-27,09:04
1586,19823,2023-02-27,09:04
520,19824,2023-02-27,09:04
463,19825,2023-02-27,09:04
463,19826,2023-02-27,09:04
1368,19827,2023-02-27,09:04
1368,19828,2023-02-27,09:04
464,19829,2023-02-27,09:04
1649,19830,2023-02-27,09:04
1649,19831,2023-02-27,09:04
1649,19832,2023-02-27,09:04
754,19833,2023-02-27,09:04
754,19834,2023-02-27,09:04
826,19835,2023-02-27,09:04
1370,19836,2023-02-27,09:04
1370,19837,2023-02-27,09:04
1471,19838,2023-02-27,09:04
452,19839,2023-02-27,09:04
272,19840,2023-02-27,09:06
456,19841,2023-02-27,09:06
190,19842,2023-02-27,09:07
508,19843,2023-02-27,09:08
106,19844,2023-02-27,09:10
106,19845,2023-02-27,09:10
1833,19846,2023-02-27,09:10
655,19847,2023-02-27,09:10
1331,19848,2023-02-27,09:10
559,19849,2023-02-27,09:11
1095,19850,2023-02-27,09:11
815,19851,2023-02-27,09:12
1177,19852,2023-02-27,09:12
1332,19853,2023-02-27,09:12
27,19854,2023-02-27,09:13
758,19855,2023-02-27,09:13
1334,19856,2023-02-27,09:14
694,19857,2023-02-27,09:15
1395,19858,2023-02-27,09:15
1607,19859,2023-02-27,09:15
375,19860,2023-02-27,09:15
81,19861,2023-02-27,09:16
519,19862,2023-02-27,09:17
850,19863,2023-02-27,09:17
449,19864,2023-02-27,09:18
449,19865,2023-02-27,09:18
736,19866,2023-02-27,09:18
736,19867,2023-02-27,09:18
1654,19868,2023-02-27,09:18
1654,19869,2023-02-27,09:18
559,19870,2023-02-27,09:19
1902,19871,2023-02-27,09:19
164,19872,2023-02-27,09:20
1141,19873,2023-02-27,09:20
88,19874,2023-02-27,09:20
90,19875,2023-02-27,09:20
1915,19876,2023-02-27,09:20
584,19877,2023-02-27,09:20
584,19878,2023-02-27,09:20
33,19879,2023-02-27,09:20
88,19880,2023-02-27,09:22
1903,19881,2023-02-27,09:22
176,19882,2023-02-27,09:22
486,19883,2023-02-27,09:23
224,19884,2023-02-27,09:24
1414,19885,2023-02-27,09:24
708,19886,2023-02-27,09:28
606,19887,2023-02-27,09:28
189,19888,2023-02-27,09:28
848,19889,2023-02-27,09:32
982,19890,2023-02-27,09:34
1027,19891,2023-02-27,09:34
1254,19892,2023-02-27,09:34
382,19893,2023-02-27,09:36
1395,19894,2023-02-27,09:36
179,19895,2023-02-27,09:37
1891,19896,2023-02-27,09:41
1697,19897,2023-02-27,09:43
1090,19898,2023-02-27,09:43
1865,19899,2023-02-27,09:45
79,19900,2023-02-27,09:45
239,19901,2023-02-27,09:45
369,19902,2023-02-27,09:45
1263,19903,2023-02-27,09:45
796,19904,2023-02-27,09:45
367,19905,2023-02-27,09:45
368,19906,2023-02-27,09:45
1583,19907,2023-02-27,09:45
374,19908,2023-02-27,09:45
365,19909,2023-02-27,09:45
1537,19910,2023-02-27,09:45
797,19911,2023-02-27,09:45
131,19912,2023-02-27,09:45
39,19913,2023-02-27,09:45
1864,19914,2023-02-27,09:45
1656,19915,2023-02-27,09:45
1127,19916,2023-02-27,09:47
873,19917,2023-02-27,09:47
1130,19918,2023-02-27,09:48
658,19919,2023-02-27,09:48
1393,19920,2023-02-27,09:49
608,19921,2023-02-27,09:49
1129,19922,2023-02-27,09:50
1663,19923,2023-02-27,09:50
1607,19924,2023-02-27,09:50
1557,19925,2023-02-27,09:50
1385,19926,2023-02-27,09:50
1223,19927,2023-02-27,09:50
313,19928,2023-02-27,09:50
1660,19929,2023-02-27,09:50
102,19930,2023-02-27,09:52
1319,19931,2023-02-27,09:53
228,19932,2023-02-27,09:54
1715,19933,2023-02-27,09:56
228,19934,2023-02-27,09:56
62,19935,2023-02-27,09:57
1715,19936,2023-02-27,09:58
538,19937,2023-02-27,09:58
1800,19938,2023-02-27,09:58
169,19939,2023-02-27,10:00
1738,19940,2023-02-27,10:00
1738,19941,2023-02-27,10:00
100,19942,2023-02-27,10:00
1800,19943,2023-02-27,10:00
1668,19944,2023-02-27,10:00
319,19945,2023-02-27,10:00
330,19946,2023-02-27,10:00
1311,19947,2023-02-27,10:00
706,19948,2023-02-27,10:00
992,19949,2023-02-27,10:00
325,19950,2023-02-27,10:00
2047,19951,2023-02-27,10:00
476,19952,2023-02-27,10:00
1536,19953,2023-02-27,10:00
234,19954,2023-02-27,10:01
305,19955,2023-02-27,10:02
1186,19956,2023-02-27,10:02
1738,19957,2023-02-27,10:02
1301,19958,2023-02-27,10:02
630,19959,2023-02-27,10:04
338,19960,2023-02-27,10:05
168,19961,2023-02-27,10:05
612,19962,2023-02-27,10:05
495,19963,2023-02-27,10:06
1516,19964,2023-02-27,10:06
1515,19965,2023-02-27,10:06
740,19966,2023-02-27,10:06
166,19967,2023-02-27,10:06
167,19968,2023-02-27,10:07
1153,19969,2023-02-27,10:12
1153,19970,2023-02-27,10:12
134,19971,2023-02-27,10:12
127,19972,2023-02-27,10:13
1055,19973,2023-02-27,10:14
244,19974,2023-02-27,10:15
1222,19975,2023-02-27,10:15
423,19976,2023-02-27,10:15
294,19977,2023-02-27,10:17
280,19978,2023-02-27,10:18
280,19979,2023-02-27,10:18
447,19980,2023-02-27,10:18
447,19981,2023-02-27,10:18
463,19982,2023-02-27,10:18
463,19983,2023-02-27,10:18
230,19984,2023-02-27,10:18
1369,19985,2023-02-27,10:18
466,19986,2023-02-27,10:18
1375,19987,2023-02-27,10:18
1375,19988,2023-02-27,10:18
452,19989,2023-02-27,10:18
452,19990,2023-02-27,10:18
1440,19991,2023-02-27,10:18
1140,19992,2023-02-27,10:18
1140,19993,2023-02-27,10:18
236,19994,2023-02-27,10:18
52,19995,2023-02-27,10:18
56,19996,2023-02-27,10:18
1177,19997,2023-02-27,10:19
686,19998,2023-02-27,10:19
1221,19999,2023-02-27,10:20
269,20000,2023-02-27,10:20
684,20001,2023-02-27,10:20
674,20002,2023-02-27,10:20
259,20003,2023-02-27,10:20
236,20004,2023-02-27,10:22
29,20005,2023-02-27,10:22
1615,20006,2023-02-27,10:22
980,20007,2023-02-27,10:25
980,20008,2023-02-27,10:27
286,20009,2023-02-27,10:28
1830,20010,2023-02-27,10:29
1667,20011,2023-02-27,10:30
397,20012,2023-02-27,10:30
807,20013,2023-02-27,10:30
245,20014,2023-02-27,10:30
131,20015,2023-02-27,10:30
250,20016,2023-02-27,10:30
258,20017,2023-02-27,10:30
1178,20018,2023-02-27,10:32
1178,20019,2023-02-27,10:32
1590,20020,2023-02-27,10:32
354,20021,2023-02-27,10:32
270,20022,2023-02-27,10:35
2022,20023,2023-02-27,10:35
98,20024,2023-02-27,10:36
98,20025,2023-02-27,10:36
1876,20026,2023-02-27,10:36
585,20027,2023-02-27,10:37
1781,20028,2023-02-27,10:40
50,20029,2023-02-27,10:40
1389,20030,2023-02-27,10:44
250,20031,2023-02-27,10:45
518,20032,2023-02-27,10:45
77,20033,2023-02-27,10:45
244,20034,2023-02-27,10:45
1098,20035,2023-02-27,10:45
1932,20036,2023-02-27,10:45
1480,20037,2023-02-27,10:45
80,20038,2023-02-27,10:45
10,20039,2023-02-27,10:45
496,20040,2023-02-27,10:47
263,20041,2023-02-27,10:48
263,20042,2023-02-27,10:48
1070,20043,2023-02-27,10:48
103,20044,2023-02-27,10:48
103,20045,2023-02-27,10:48
96,20046,2023-02-27,10:48
1306,20047,2023-02-27,10:48
1033,20048,2023-02-27,10:48
222,20049,2023-02-27,10:49
1303,20050,2023-02-27,10:50
1306,20051,2023-02-27,10:50
349,20052,2023-02-27,10:50
742,20053,2023-02-27,10:51
1303,20054,2023-02-27,10:52
1171,20055,2023-02-27,10:56
1171,20056,2023-02-27,10:58
190,20057,2023-02-27,10:58
1615,20058,2023-02-27,10:58
726,20059,2023-02-27,10:59
1773,20060,2023-02-27,10:59
574,20061,2023-02-27,10:59
208,20062,2023-02-27,11:00
829,20063,2023-02-27,11:01
154,20064,2023-02-27,11:03
444,20065,2023-02-27,11:04
112,20066,2023-02-27,11:06
1074,20067,2023-02-27,11:07
825,20068,2023-02-27,11:07
2032,20069,2023-02-27,11:07
1262,20070,2023-02-27,11:12
1070,20071,2023-02-27,11:16
148,20072,2023-02-27,11:22
1246,20073,2023-02-27,11:25
1892,20074,2023-02-27,11:26
1023,20075,2023-02-27,11:27
247,20076,2023-02-27,11:30
1520,20077,2023-02-27,11:31
645,20078,2023-02-27,11:35
160,20079,2023-02-27,11:38
597,20080,2023-02-27,11:42
239,20081,2023-02-27,11:45
78,20082,2023-02-27,11:45
1438,20083,2023-02-27,11:45
805,20084,2023-02-27,11:45
1612,20085,2023-02-27,11:45
1789,20086,2023-02-27,11:48
614,20087,2023-02-27,11:50
837,20088,2023-02-27,11:50
97,20089,2023-02-27,11:50
1789,20090,2023-02-27,11:50
1248,20091,2023-02-27,11:51
1879,20092,2023-02-27,11:51
1428,20093,2023-02-27,11:52
1933,20094,2023-02-27,11:54
43,20095,2023-02-27,11:55
1429,20096,2023-02-27,11:55
1165,20097,2023-02-27,11:55
1338,20098,2023-02-27,11:55
2065,20099,2023-02-27,11:56
991,20100,2023-02-27,11:56
2126,20101,2023-02-27,11:57
1606,20102,2023-02-27,12:00
955,20103,2023-02-27,12:02
1027,20104,2023-02-27,12:03
1117,20105,2023-02-27,12:05
1284,20106,2023-02-27,12:06
1447,20107,2023-02-27,12:06
1275,20108,2023-02-27,12:06
1459,20109,2023-02-27,12:06
1400,20110,2023-02-27,12:07
1877,20111,2023-02-27,12:08
1880,20112,2023-02-27,12:08
947,20113,2023-02-27,12:09
948,20114,2023-02-27,12:09
154,20115,2023-02-27,12:11
2035,20116,2023-02-27,12:11
865,20117,2023-02-27,12:13
531,20118,2023-02-27,12:14
259,20119,2023-02-27,12:15
1112,20120,2023-02-27,12:15
2158,20121,2023-02-27,12:16
951,20122,2023-02-27,12:16
222,20123,2023-02-27,12:16
965,20124,2023-02-27,12:16
431,20125,2023-02-27,12:17
1586,20126,2023-02-27,12:17
1463,20127,2023-02-27,12:18
521,20128,2023-02-27,12:18
463,20129,2023-02-27,12:18
953,20130,2023-02-27,12:18
1036,20131,2023-02-27,12:18
727,20132,2023-02-27,12:18
954,20133,2023-02-27,12:18
1374,20134,2023-02-27,12:18
750,20135,2023-02-27,12:18
1649,20136,2023-02-27,12:18
1018,20137,2023-02-27,12:18
450,20138,2023-02-27,12:18
1468,20139,2023-02-27,12:18
828,20140,2023-02-27,12:18
847,20141,2023-02-27,12:18
1907,20142,2023-02-27,12:19
678,20143,2023-02-27,12:19
1908,20144,2023-02-27,12:19
1914,20145,2023-02-27,12:21
1718,20146,2023-02-27,12:23
961,20147,2023-02-27,12:23
579,20148,2023-02-27,12:25
414,20149,2023-02-27,12:25
2167,20150,2023-02-27,12:29
795,20151,2023-02-27,12:30
267,20152,2023-02-27,12:30
266,20153,2023-02-27,12:30
1154,20154,2023-02-27,12:30
748,20155,2023-02-27,12:32
1777,20156,2023-02-27,12:32
1961,20157,2023-02-27,12:32
755,20158,2023-02-27,12:32
1037,20159,2023-02-27,12:32
1688,20160,2023-02-27,12:32
1749,20161,2023-02-27,12:32
1676,20162,2023-02-27,12:32
1676,20163,2023-02-27,12:33
787,20164,2023-02-27,12:34
1427,20165,2023-02-27,12:34
267,20166,2023-02-27,12:35
996,20167,2023-02-27,12:36
494,20168,2023-02-27,12:36
1614,20169,2023-02-27,12:36
1102,20170,2023-02-27,12:38
62,20171,2023-02-27,12:39
663,20172,2023-02-27,12:41
189,20173,2023-02-27,12:43
1664,20174,2023-02-27,12:44
1019,20175,2023-02-27,12:45
333,20176,2023-02-27,12:45
1607,20177,2023-02-27,12:45
319,20178,2023-02-27,12:45
270,20179,2023-02-27,12:45
275,20180,2023-02-27,12:45
1865,20181,2023-02-27,12:45
140,20182,2023-02-27,12:46
941,20183,2023-02-27,12:47
60,20184,2023-02-27,12:48
60,20185,2023-02-27,12:48
60,20186,2023-02-27,12:48
147,20187,2023-02-27,12:49
1173,20188,2023-02-27,12:50
417,20189,2023-02-27,12:50
765,20190,2023-02-27,12:50
2058,20191,2023-02-27,12:50
60,20192,2023-02-27,12:50
333,20193,2023-02-27,12:50
1019,20194,2023-02-27,12:50
1717,20195,2023-02-27,12:50
1656,20196,2023-02-27,12:50
275,20197,2023-02-27,12:50
2022,20198,2023-02-27,12:50
191,20199,2023-02-27,12:50
498,20200,2023-02-27,12:51
743,20201,2023-02-27,12:51
1966,20202,2023-02-27,12:52
278,20203,2023-02-27,12:55
1744,20204,2023-02-27,12:59
684,20205,2023-02-27,13:00
322,20206,2023-02-27,13:00
1378,20207,2023-02-27,13:00
795,20208,2023-02-27,13:00
135,20209,2023-02-27,13:02
741,20210,2023-02-27,13:06
1122,20211,2023-02-27,13:06
510,20212,2023-02-27,13:06
691,20213,2023-02-27,13:08
1765,20214,2023-02-27,13:12
1765,20215,2023-02-27,13:12
510,20216,2023-02-27,13:14
626,20217,2023-02-27,13:15
441,20218,2023-02-27,13:17
1781,20219,2023-02-27,13:18
1902,20220,2023-02-27,13:19
2058,20221,2023-02-27,13:20
1336,20222,2023-02-27,13:23
454,20223,2023-02-27,13:26
981,20224,2023-02-27,13:26
1202,20225,2023-02-27,13:26
1700,20226,2023-02-27,13:28
2032,20227,2023-02-27,13:28
1060,20228,2023-02-27,13:30
386,20229,2023-02-27,13:30
829,20230,2023-02-27,13:34
1218,20231,2023-02-27,13:36
364,20232,2023-02-27,13:36
133,20233,2023-02-27,13:40
1569,20234,2023-02-27,13:41
872,20235,2023-02-27,13:42
145,20236,2023-02-27,13:43
243,20237,2023-02-27,13:45
1852,20238,2023-02-27,13:46
804,20239,2023-02-27,13:46
1,20240,2023-02-27,13:51
1826,20241,2023-02-27,14:00
1019,20242,2023-02-27,14:00
1374,20243,2023-02-27,14:04
1374,20244,2023-02-27,14:04
628,20245,2023-02-27,14:04
1459,20246,2023-02-27,14:06
1174,20247,2023-02-27,14:06
1594,20248,2023-02-27,14:07
556,20249,2023-02-27,14:10
662,20250,2023-02-27,14:10
62,20251,2023-02-27,14:10
1834,20252,2023-02-27,14:11
1301,20253,2023-02-27,14:12
2074,20254,2023-02-27,14:16
263,20255,2023-02-27,14:16
230,20256,2023-02-27,14:16
230,20257,2023-02-27,14:16
381,20258,2023-02-27,14:16
381,20259,2023-02-27,14:16
465,20260,2023-02-27,14:16
465,20261,2023-02-27,14:16
305,20262,2023-02-27,14:16
305,20263,2023-02-27,14:16
757,20264,2023-02-27,14:16
757,20265,2023-02-27,14:16
1164,20266,2023-02-27,14:16
1164,20267,2023-02-27,14:16
533,20268,2023-02-27,14:16
533,20269,2023-02-27,14:16
1654,20270,2023-02-27,14:16
1654,20271,2023-02-27,14:16
306,20272,2023-02-27,14:16
1825,20273,2023-02-27,14:17
1009,20274,2023-02-27,14:20
1035,20275,2023-02-27,14:20
334,20276,2023-02-27,14:20
1034,20277,2023-02-27,14:20
1833,20278,2023-02-27,14:21
1833,20279,2023-02-27,14:26
292,20280,2023-02-27,14:28
1926,20281,2023-02-27,14:28
1109,20282,2023-02-27,14:30
748,20283,2023-02-27,14:32
829,20284,2023-02-27,14:35
1775,20285,2023-02-27,14:36
1439,20286,2023-02-27,14:37
974,20287,2023-02-27,14:42
974,20288,2023-02-27,14:42
891,20289,2023-02-27,14:42
1774,20290,2023-02-27,14:43
1534,20291,2023-02-27,14:43
974,20292,2023-02-27,14:44
1607,20293,2023-02-27,14:45
333,20294,2023-02-27,14:45
1993,20295,2023-02-27,14:45
1555,20296,2023-02-27,14:45
518,20297,2023-02-27,14:45
208,20298,2023-02-27,14:45
724,20299,2023-02-27,14:45
1604,20300,2023-02-27,14:46
295,20301,2023-02-27,14:47
2075,20302,2023-02-27,14:48
225,20303,2023-02-27,14:48
225,20304,2023-02-27,14:48
1259,20305,2023-02-27,14:49
1230,20306,2023-02-27,14:49
73,20307,2023-02-27,14:49
1175,20308,2023-02-27,14:52
1307,20309,2023-02-27,14:52
1738,20310,2023-02-27,14:54
227,20311,2023-02-27,14:54
87,20312,2023-02-27,14:54
1738,20313,2023-02-27,14:56
227,20314,2023-02-27,14:56
227,20315,2023-02-27,14:56
87,20316,2023-02-27,14:56
2075,20317,2023-02-27,14:56
2075,20318,2023-02-27,14:56
222,20319,2023-02-27,14:59
2168,20320,2023-02-27,15:03
514,20321,2023-02-27,15:04
2077,20322,2023-02-27,15:04
1793,20323,2023-02-27,15:06
1784,20324,2023-02-27,15:06
1866,20325,2023-02-27,15:08
1866,20326,2023-02-27,15:08
1086,20327,2023-02-27,15:09
1752,20328,2023-02-27,15:11
1781,20329,2023-02-27,15:11
1397,20330,2023-02-27,15:12
1521,20331,2023-02-27,15:13
229,20332,2023-02-27,15:15
794,20333,2023-02-27,15:16
31,20334,2023-02-27,15:20
1946,20335,2023-02-27,15:20
370,20336,2023-02-27,15:21
1243,20337,2023-02-27,15:21
1216,20338,2023-02-27,15:22
53,20339,2023-02-27,15:23
1409,20340,2023-02-27,15:30
2169,20341,2023-02-27,15:32
210,20342,2023-02-27,15:34
125,20343,2023-02-27,15:34
652,20344,2023-02-27,15:34
390,20345,2023-02-27,15:34
400,20346,2023-02-27,15:34
1775,20347,2023-02-27,15:34
1675,20348,2023-02-27,15:34
2060,20349,2023-02-27,15:34
1002,20350,2023-02-27,15:34
1665,20351,2023-02-27,15:34
565,20352,2023-02-27,15:35
633,20353,2023-02-27,15:39
974,20354,2023-02-27,15:40
974,20355,2023-02-27,15:42
974,20356,2023-02-27,15:42
2153,20357,2023-02-27,15:43
1938,20358,2023-02-27,15:44
1316,20359,2023-02-27,15:44
1612,20360,2023-02-27,15:45
1667,20361,2023-02-27,15:45
1858,20362,2023-02-27,15:47
1945,20363,2023-02-27,15:48
1428,20364,2023-02-27,15:50
196,20365,2023-02-27,15:50
906,20366,2023-02-27,15:53
160,20367,2023-02-27,15:54
788,20368,2023-02-27,15:56
444,20369,2023-02-27,15:58
1381,20370,2023-02-27,15:59
12,20371,2023-02-27,15:59
724,20372,2023-02-27,16:00
1219,20373,2023-02-27,16:04
470,20374,2023-02-27,16:06
1696,20375,2023-02-27,16:08
985,20376,2023-02-27,16:09
1618,20377,2023-02-27,16:10
221,20378,2023-02-27,16:14
112,20379,2023-02-27,16:14
112,20380,2023-02-27,16:14
1623,20381,2023-02-27,16:18
1142,20382,2023-02-27,16:18
1143,20383,2023-02-27,16:18
1143,20384,2023-02-27,16:18
111,20385,2023-02-27,16:18
752,20386,2023-02-27,16:20
1280,20387,2023-02-27,16:20
1889,20388,2023-02-27,16:20
100,20389,2023-02-27,16:20
282,20390,2023-02-27,16:27
1403,20391,2023-02-27,16:30
866,20392,2023-02-27,16:32
475,20393,2023-02-27,16:34
1579,20394,2023-02-27,16:34
1445,20395,2023-02-27,16:34
1174,20396,2023-02-27,16:34
1623,20397,2023-02-27,16:34
1143,20398,2023-02-27,16:34
2143,20399,2023-02-27,16:36
1142,20400,2023-02-27,16:36
608,20401,2023-02-27,16:38
1522,20402,2023-02-27,16:39
214,20403,2023-02-27,16:40
216,20404,2023-02-27,16:40
364,20405,2023-02-27,16:40
593,20406,2023-02-27,16:42
958,20407,2023-02-27,16:43
1575,20408,2023-02-27,16:43
216,20409,2023-02-27,16:44
606,20410,2023-02-27,16:44
176,20411,2023-02-27,16:44
1428,20412,2023-02-27,16:44
1660,20413,2023-02-27,16:45
191,20414,2023-02-27,16:45
264,20415,2023-02-27,16:45
1663,20416,2023-02-27,16:45
792,20417,2023-02-27,16:48
462,20418,2023-02-27,16:48
463,20419,2023-02-27,16:48
463,20420,2023-02-27,16:48
1374,20421,2023-02-27,16:48
1374,20422,2023-02-27,16:48
451,20423,2023-02-27,16:48
1472,20424,2023-02-27,16:48
1472,20425,2023-02-27,16:48
784,20426,2023-02-27,16:48
2,20427,2023-02-27,16:48
1459,20428,2023-02-27,16:50
1614,20429,2023-02-27,16:50
494,20430,2023-02-27,16:50
1865,20431,2023-02-27,16:50
373,20432,2023-02-27,16:51
483,20433,2023-02-27,16:52
483,20434,2023-02-27,16:54
483,20435,2023-02-27,16:54
2170,20436,2023-02-27,16:55
543,20437,2023-02-27,16:57
544,20438,2023-02-27,16:57
213,20439,2023-02-27,16:57
542,20440,2023-02-27,17:03
213,20441,2023-02-27,17:04
138,20442,2023-02-27,17:04
138,20443,2023-02-27,17:04
144,20444,2023-02-27,17:04
47,20445,2023-02-27,17:04
69,20446,2023-02-27,17:04
70,20447,2023-02-27,17:04
1307,20448,2023-02-27,17:04
1567,20449,2023-02-27,17:06
143,20450,2023-02-27,17:06
47,20451,2023-02-27,17:06
70,20452,2023-02-27,17:06
225,20453,2023-02-27,17:06
225,20454,2023-02-27,17:06
1606,20455,2023-02-27,17:07
143,20456,2023-02-27,17:08
69,20457,2023-02-27,17:08
69,20458,2023-02-27,17:08
1622,20459,2023-02-27,17:10
562,20460,2023-02-27,17:10
427,20461,2023-02-27,17:10
427,20462,2023-02-27,17:10
427,20463,2023-02-27,17:10
1524,20464,2023-02-27,17:10
1524,20465,2023-02-27,17:10
1358,20466,2023-02-27,17:10
403,20467,2023-02-27,17:10
